Model,Epoch,TrainLoss,ValLoss
UNet,0,6676.66455078125,1770.97900390625
UNet,1,1749.4342041015625,1505.8377685546875
UNet,2,1520.5052490234375,1337.229736328125
UNet,3,1352.84033203125,1250.7344970703125
UNet,4,1225.25927734375,1178.2872314453125
UNet,5,1181.0667724609375,1165.8485107421875
UNet,6,1137.6058349609375,1115.9912109375
UNet,7,1093.2445068359375,1063.4178466796875
UNet,8,1063.1094970703125,1033.6182861328125
UNet,9,1028.3707275390625,987.4448852539062
UNet,10,1016.2369995117188,974.599609375
UNet,11,967.2468872070312,919.4221801757812
UNet,12,935.6101684570312,907.1329956054688
UNet,13,911.7201538085938,892.19970703125
UNet,14,901.3812866210938,880.780029296875
UNet,15,873.6431274414062,858.4179077148438
UNet,16,859.3599243164062,851.5811157226562
UNet,17,858.6715698242188,848.0147094726562
UNet,18,845.4236450195312,832.7819213867188
UNet,19,835.99951171875,820.6306762695312
UNet,20,809.4384765625,811.432373046875
UNet,21,808.5365600585938,795.6002807617188
UNet,22,801.2808227539062,787.0518188476562
UNet,23,792.076171875,787.9694213867188
UNet,24,789.15625,778.4365844726562
UNet,25,776.9441528320312,770.9270629882812
UNet,26,773.397705078125,772.3200073242188
UNet,27,762.02783203125,761.1182250976562
UNet,28,767.2090454101562,759.1438598632812
UNet,29,754.0025024414062,757.2799682617188
UNet,30,748.6514282226562,756.0723266601562
UNet,31,758.9037475585938,747.1393432617188
UNet,32,746.8801879882812,739.9700317382812
UNet,33,740.4772338867188,748.2062377929688
UNet,34,742.2527465820312,734.921142578125
UNet,35,735.4318237304688,741.861328125
UNet,36,737.7753295898438,732.9955444335938
UNet,37,738.8308715820312,734.82421875
UNet,38,738.2744750976562,731.0554809570312
UNet,39,727.373291015625,725.1115112304688
UNet,40,723.9262084960938,725.3661499023438
UNet,41,721.9926147460938,725.3767700195312
UNet,42,724.6066284179688,722.1279907226562
UNet,43,719.491455078125,716.53271484375
UNet,44,719.7783813476562,721.1802368164062
UNet,45,717.2369995117188,721.6715698242188
UNet,46,714.3482055664062,710.0059204101562
UNet,47,715.2752075195312,713.3202514648438
UNet,48,711.0844116210938,711.6364135742188
UNet,49,711.9474487304688,715.6782836914062
UNet,50,711.1681518554688,703.8472290039062
UNet,51,715.745849609375,713.377685546875
UNet,52,708.0380859375,707.4971313476562
UNet,53,701.8671875,702.3822631835938
UNet,54,705.1409301757812,706.6240844726562
UNet,55,707.38623046875,700.9494018554688
UNet,56,704.7413940429688,700.7369995117188
UNet,57,704.4843139648438,699.1277465820312
UNet,58,703.86962890625,698.1220092773438
UNet,59,706.3582153320312,704.912109375
UNet,60,699.3217163085938,699.76171875
UNet,61,697.806396484375,698.9973754882812
UNet,62,698.2468872070312,694.41650390625
UNet,63,696.5712280273438,697.8180541992188
UNet,64,696.9457397460938,703.6149291992188
UNet,65,698.6572875976562,693.5439453125
UNet,66,693.1640014648438,695.7819213867188
UNet,67,694.265869140625,692.735595703125
UNet,68,695.2749633789062,686.1428833007812
UNet,69,693.0745239257812,690.4270629882812
UNet,70,692.314208984375,692.899658203125
UNet,71,691.84912109375,697.55126953125
UNet,72,693.8466796875,687.86083984375
UNet,73,688.730224609375,692.0453491210938
UNet,74,688.4628295898438,688.4937133789062
UNet,75,690.0308227539062,686.8065795898438
UNet,76,690.0753784179688,691.6200561523438
UNet,77,692.29638671875,690.3755493164062
UNet,78,686.91455078125,689.8450317382812
UNet,79,683.869873046875,684.212890625
UNet,80,688.996826171875,686.1982421875
UNet,81,688.3994750976562,689.47900390625
UNet,82,683.3141479492188,687.0891723632812
UNet,83,687.5994262695312,687.2431030273438
UNet,84,685.4812622070312,681.4114990234375
UNet,85,683.3751831054688,685.5308227539062
UNet,86,683.168701171875,683.5512084960938
UNet,87,685.5835571289062,689.4988403320312
UNet,88,685.4375610351562,685.4451293945312
UNet,89,683.5934448242188,689.2744140625
UNet,90,684.3897094726562,683.1513061523438
UNet,91,687.160888671875,682.6542358398438
UNet,92,685.0557250976562,682.9454956054688
UNet,93,686.3013305664062,685.9917602539062
UNet,94,683.4459838867188,679.47021484375
UNet,95,682.7708129882812,678.3764038085938
UNet,96,681.8687133789062,685.645263671875
UNet,97,677.9877319335938,680.6173706054688
UNet,98,680.5554809570312,686.7608032226562
UNet,99,681.7223510742188,679.7499389648438
UNet,100,682.1945190429688,677.3078002929688
UNet,101,678.8372192382812,672.4024658203125
UNet,102,682.72314453125,680.4140014648438
UNet,103,682.1024780273438,680.2908325195312
UNet,104,680.27490234375,673.2991333007812
UNet,105,680.1871948242188,679.8311157226562
UNet,106,678.7600708007812,680.2479858398438
UNet,107,680.051513671875,680.6268920898438
UNet,108,675.5955200195312,678.7468872070312
UNet,109,675.2567749023438,679.1551513671875
UNet,110,682.3377685546875,678.1246948242188
UNet,111,677.8051147460938,677.1620483398438
UNet,112,672.4205322265625,679.9470825195312
UNet,113,676.6327514648438,673.5029907226562
UNet,114,677.4375610351562,673.857421875
UNet,115,676.7686157226562,675.2145385742188
UNet,116,676.90478515625,676.9791870117188
UNet,117,675.4172973632812,680.3690795898438
UNet,118,675.4564208984375,677.8206176757812
UNet,119,669.9929809570312,676.955322265625
UNet,120,676.2318115234375,673.3528442382812
UNet,121,674.3593139648438,672.9183959960938
UNet,122,673.3571166992188,673.6432495117188
UNet,123,668.6406860351562,672.0340576171875
UNet,124,674.7504272460938,677.5154418945312
UNet,125,669.6527709960938,673.4724731445312
UNet,126,670.25048828125,670.2882080078125
UNet,127,674.5288696289062,672.8279418945312
UNet,128,676.275390625,673.9436645507812
UNet,129,675.2021484375,675.4356689453125
UNet,130,668.9337768554688,672.4196166992188
UNet,131,668.5457153320312,672.0324096679688
UNet,132,676.3912963867188,672.6044311523438
UNet,133,676.2227172851562,673.3050537109375
UNet,134,668.7222900390625,673.0781860351562
UNet,135,675.2630004882812,668.9815063476562
UNet,136,669.5296020507812,668.843017578125
UNet,137,673.6531372070312,672.1395874023438
UNet,138,671.6953735351562,670.7156982421875
UNet,139,669.087646484375,672.2473754882812
UNet,140,674.8938598632812,672.3421020507812
UNet,141,675.0341186523438,669.7672119140625
UNet,142,675.9478149414062,668.5665893554688
UNet,143,669.6882934570312,672.512451171875
UNet,144,669.2567138671875,671.5231323242188
UNet,145,672.4882202148438,671.7900390625
UNet,146,670.3482666015625,669.5835571289062
UNet,147,673.2156372070312,672.6553344726562
UNet,148,666.6884155273438,672.2223510742188
UNet,149,667.3910522460938,675.248046875
UNet,150,667.5025024414062,670.0770874023438
UNet,151,673.25830078125,664.7598266601562
UNet,152,669.0122680664062,669.9697875976562
UNet,153,671.8162841796875,674.5578002929688
UNet,154,671.1843872070312,669.9935913085938
UNet,155,666.0579223632812,667.5086059570312
UNet,156,668.2362670898438,670.2241821289062
UNet,157,671.0713500976562,668.944580078125
UNet,158,672.0245971679688,668.2847290039062
