Model,Epoch,TrainLoss,ValLoss
MLP,326,1212.017333984375,1208.0421142578125
MLP,327,1210.7928466796875,1211.04150390625
MLP,328,1203.0035400390625,1208.8909912109375
MLP,329,1203.2669677734375,1206.9326171875
MLP,330,1209.745361328125,1201.6710205078125
MLP,331,1215.54150390625,1206.0101318359375
MLP,332,1212.3367919921875,1201.414794921875
MLP,333,1208.6197509765625,1202.6849365234375
MLP,334,1211.0872802734375,1222.6942138671875
MLP,335,1214.903076171875,1210.96533203125
MLP,336,1208.6767578125,1200.385009765625
MLP,337,1199.6260986328125,1217.8448486328125
MLP,338,1209.083251953125,1199.8057861328125
MLP,339,1210.5953369140625,1208.66650390625
MLP,340,1210.195068359375,1199.721923828125
MLP,341,1211.3692626953125,1212.0845947265625
MLP,342,1204.3883056640625,1204.32666015625
MLP,343,1212.6871337890625,1206.051513671875
MLP,344,1212.5535888671875,1214.0538330078125
MLP,345,1210.29248046875,1209.314697265625
MLP,346,1202.1170654296875,1203.8148193359375
MLP,347,1210.3072509765625,1210.0052490234375
MLP,348,1210.464599609375,1212.664306640625
MLP,349,1208.8460693359375,1214.110595703125
MLP,350,1204.06201171875,1206.755126953125
MLP,351,1213.3873291015625,1216.3763427734375
MLP,352,1206.631591796875,1208.57861328125
MLP,353,1212.46826171875,1210.5557861328125
MLP,354,1208.51171875,1206.8238525390625
MLP,355,1215.0059814453125,1208.4658203125
MLP,356,1209.3289794921875,1203.15576171875
MLP,357,1196.70703125,1206.3671875
MLP,358,1208.5595703125,1211.417724609375
MLP,359,1206.7652587890625,1208.986328125
MLP,360,1216.1361083984375,1198.990234375
MLP,361,1204.6673583984375,1201.437255859375
MLP,362,1206.0037841796875,1214.299072265625
MLP,363,1214.1651611328125,1201.8900146484375
MLP,364,1206.6300048828125,1207.94873046875
MLP,365,1205.602783203125,1201.6671142578125
MLP,366,1204.9322509765625,1208.7313232421875
MLP,367,1202.0355224609375,1203.187255859375
MLP,368,1203.069580078125,1204.79052734375
MLP,369,1211.0498046875,1205.113525390625
MLP,370,1207.48583984375,1209.42236328125
MLP,371,1202.221435546875,1217.5343017578125
MLP,372,1202.2156982421875,1202.50634765625
MLP,373,1197.6165771484375,1205.96728515625
MLP,374,1203.8043212890625,1199.46875
MLP,375,1198.4400634765625,1210.228515625
MLP,376,1197.8641357421875,1202.5667724609375
MLP,377,1213.30322265625,1215.59423828125
MLP,378,1210.0396728515625,1207.7432861328125
MLP,379,1206.2520751953125,1217.6456298828125
MLP,380,1202.9593505859375,1204.2728271484375
MLP,381,1204.5189208984375,1199.0423583984375
MLP,382,1204.599365234375,1198.607177734375
MLP,383,1219.551513671875,1202.590087890625
MLP,384,1203.1083984375,1202.7767333984375
MLP,385,1204.19677734375,1206.655517578125
MLP,386,1201.934814453125,1204.827880859375
MLP,387,1205.3924560546875,1199.24755859375
MLP,388,1206.0872802734375,1201.201416015625
MLP,389,1199.1800537109375,1208.458251953125
MLP,390,1201.0120849609375,1212.2587890625
MLP,391,1205.841796875,1203.049072265625
MLP,392,1206.86376953125,1202.94873046875
MLP,393,1212.8033447265625,1206.69873046875
MLP,394,1199.48974609375,1197.9620361328125
MLP,395,1212.1082763671875,1205.4429931640625
MLP,396,1212.9290771484375,1206.428955078125
MLP,397,1208.202392578125,1200.7957763671875
MLP,398,1196.326904296875,1202.060791015625
MLP,399,1213.114501953125,1208.954833984375
MLP,400,1208.6773681640625,1201.42041015625
MLP,401,1201.242431640625,1209.9234619140625
MLP,402,1211.6534423828125,1202.42333984375
MLP,403,1213.7540283203125,1214.3128662109375
MLP,404,1193.68310546875,1195.509033203125
MLP,405,1201.0458984375,1212.7454833984375
MLP,406,1207.0972900390625,1206.2716064453125
MLP,407,1212.263916015625,1205.558349609375
MLP,408,1200.7244873046875,1203.4107666015625
MLP,409,1201.3427734375,1210.622802734375
MLP,410,1209.3131103515625,1218.5860595703125
MLP,411,1209.81201171875,1201.834228515625
MLP,412,1205.6064453125,1210.6783447265625
MLP,413,1204.8055419921875,1212.9718017578125
MLP,414,1211.423828125,1203.9102783203125
MLP,415,1191.700439453125,1213.4228515625
MLP,416,1199.7513427734375,1205.788818359375
MLP,417,1201.5318603515625,1201.5455322265625
MLP,418,1213.49951171875,1211.434814453125
MLP,419,1193.5643310546875,1206.40234375
MLP,420,1202.5328369140625,1215.1068115234375
MLP,421,1207.2362060546875,1203.2703857421875
MLP,422,1204.8958740234375,1201.9298095703125
MLP,423,1208.5355224609375,1205.9498291015625
MLP,424,1205.987548828125,1200.99072265625
MLP,425,1200.45556640625,1205.5848388671875
MLP,426,1201.7392578125,1197.092041015625
MLP,427,1197.9737548828125,1201.165771484375
MLP,428,1197.6295166015625,1203.5714111328125
MLP,429,1197.7955322265625,1211.5743408203125
MLP,430,1205.0516357421875,1201.8916015625
MLP,431,1211.170166015625,1196.2335205078125
MLP,432,1195.95458984375,1206.3203125
MLP,433,1196.197021484375,1206.2733154296875
MLP,434,1207.940673828125,1197.685791015625
MLP,435,1215.6473388671875,1211.238525390625
MLP,436,1208.9088134765625,1186.4813232421875
MLP,437,1202.4002685546875,1204.193603515625
MLP,438,1206.33544921875,1206.155029296875
MLP,439,1201.19775390625,1205.65283203125
MLP,440,1204.9310302734375,1208.4530029296875
MLP,441,1193.14453125,1204.663330078125
MLP,442,1202.2928466796875,1203.0562744140625
MLP,443,1197.8990478515625,1207.7847900390625
MLP,444,1197.8494873046875,1199.94384765625
MLP,445,1202.5736083984375,1200.3746337890625
MLP,446,1192.2728271484375,1188.623779296875
MLP,447,1209.2843017578125,1198.064697265625
MLP,448,1201.2418212890625,1204.9427490234375
MLP,449,1195.4110107421875,1199.0008544921875
MLP,450,1206.8206787109375,1208.3988037109375
MLP,451,1200.4200439453125,1199.289306640625
MLP,452,1205.5460205078125,1210.6883544921875
MLP,453,1196.251953125,1200.6328125
MLP,454,1207.60400390625,1199.6060791015625
MLP,455,1215.3892822265625,1195.707275390625
MLP,456,1203.838623046875,1202.3372802734375
MLP,457,1199.1968994140625,1197.3431396484375
MLP,458,1200.254150390625,1194.513671875
MLP,459,1202.8216552734375,1206.8697509765625
MLP,460,1207.1055908203125,1197.59423828125
MLP,461,1203.638427734375,1209.599853515625
MLP,462,1201.88916015625,1214.6177978515625
MLP,463,1204.686279296875,1202.122314453125
MLP,464,1206.9649658203125,1204.29931640625
MLP,465,1202.022216796875,1193.8948974609375
MLP,466,1203.497314453125,1212.584228515625
MLP,467,1203.0828857421875,1201.2645263671875
MLP,468,1203.8978271484375,1208.27685546875
MLP,469,1201.6171875,1206.995849609375
MLP,470,1197.7572021484375,1208.3250732421875
MLP,471,1199.222412109375,1196.7861328125
MLP,472,1195.210205078125,1193.767333984375
MLP,473,1204.8895263671875,1203.9395751953125
MLP,474,1204.49365234375,1201.42236328125
MLP,475,1211.1236572265625,1205.7410888671875
MLP,476,1207.5625,1209.2305908203125
MLP,477,1195.135498046875,1195.46533203125
MLP,478,1201.5980224609375,1200.082763671875
MLP,479,1208.8128662109375,1220.94384765625
MLP,480,1202.0142822265625,1201.7802734375
MLP,481,1204.8970947265625,1195.0316162109375
MLP,482,1205.0780029296875,1203.27734375
MLP,483,1206.528076171875,1202.7623291015625
MLP,484,1205.249755859375,1202.3760986328125
MLP,485,1201.82666015625,1196.0875244140625
MLP,486,1203.897705078125,1195.718505859375
MLP,487,1202.5042724609375,1200.43701171875
MLP,488,1205.4951171875,1200.215087890625
MLP,489,1200.5614013671875,1192.123046875
MLP,490,1204.075439453125,1206.5518798828125
MLP,491,1208.805419921875,1198.8282470703125
MLP,492,1197.615966796875,1201.09423828125
MLP,493,1196.9451904296875,1193.194091796875
MLP,494,1200.4183349609375,1195.2520751953125
MLP,495,1204.7108154296875,1198.877197265625
MLP,496,1197.7103271484375,1204.0469970703125
MLP,497,1212.07861328125,1196.98681640625
MLP,498,1189.0697021484375,1202.6033935546875
MLP,499,1201.7779541015625,1197.3580322265625
MLP,500,1204.39453125,1196.0205078125
MLP,501,1210.925048828125,1205.1195068359375
MLP,502,1202.5400390625,1205.8773193359375
MLP,503,1204.6103515625,1199.3345947265625
MLP,504,1203.3480224609375,1196.2353515625
MLP,505,1204.93701171875,1205.738525390625
MLP,506,1200.319580078125,1196.6640625
MLP,507,1200.4229736328125,1197.3740234375
MLP,508,1198.0628662109375,1199.3109130859375
MLP,509,1203.2860107421875,1203.2135009765625
MLP,510,1198.665771484375,1194.685791015625
MLP,511,1194.3338623046875,1199.3587646484375
MLP,512,1203.509765625,1200.499267578125
MLP,513,1198.55810546875,1197.2587890625
MLP,514,1204.081787109375,1197.6690673828125
MLP,515,1208.2305908203125,1201.5447998046875
MLP,516,1203.1937255859375,1197.497802734375
MLP,517,1201.7335205078125,1203.104248046875
MLP,518,1197.3907470703125,1206.5908203125
MLP,519,1191.3687744140625,1198.8748779296875
MLP,520,1195.1204833984375,1197.3546142578125
MLP,521,1201.454345703125,1202.2545166015625
MLP,522,1188.9913330078125,1199.392822265625
MLP,523,1200.339111328125,1205.6893310546875
MLP,524,1201.2862548828125,1207.326171875
MLP,525,1206.3250732421875,1209.7679443359375
MLP,526,1198.16455078125,1193.061767578125
MLP,527,1198.1219482421875,1208.068603515625
MLP,528,1197.6922607421875,1197.2518310546875
MLP,529,1212.61376953125,1200.7369384765625
MLP,530,1193.9027099609375,1199.552978515625
MLP,531,1196.1510009765625,1208.1572265625
MLP,532,1203.8243408203125,1208.641357421875
MLP,533,1207.016845703125,1209.1605224609375
MLP,534,1206.99169921875,1204.7569580078125
MLP,535,1192.910400390625,1193.5428466796875
MLP,536,1205.2340087890625,1194.7677001953125
MLP,537,1194.7279052734375,1198.303466796875
MLP,538,1204.1690673828125,1200.607177734375
MLP,539,1199.613037109375,1201.7216796875
MLP,540,1192.872802734375,1193.770751953125
MLP,541,1194.6815185546875,1198.13525390625
MLP,542,1212.5050048828125,1206.8272705078125
MLP,543,1198.8817138671875,1193.8623046875
MLP,544,1204.595458984375,1202.2008056640625
MLP,545,1196.064208984375,1199.776611328125
MLP,546,1203.77880859375,1199.7818603515625
MLP,547,1197.4066162109375,1203.919677734375
MLP,548,1198.4827880859375,1200.9737548828125
MLP,549,1188.6722412109375,1197.8975830078125
MLP,550,1202.227783203125,1202.974609375
MLP,551,1203.9267578125,1199.5391845703125
MLP,552,1210.3785400390625,1204.560302734375
MLP,553,1190.29931640625,1201.81591796875
MLP,554,1201.9521484375,1200.8863525390625
MLP,555,1193.5089111328125,1205.7354736328125
MLP,556,1208.9786376953125,1206.68994140625
MLP,557,1203.347412109375,1203.1033935546875
MLP,558,1204.2318115234375,1203.0570068359375
MLP,559,1198.6448974609375,1201.8555908203125
MLP,560,1192.56884765625,1195.8585205078125
MLP,561,1186.576171875,1200.8150634765625
MLP,562,1200.4320068359375,1207.7470703125
MLP,563,1201.2752685546875,1206.135009765625
MLP,564,1203.395751953125,1208.6329345703125
MLP,565,1195.9189453125,1198.694580078125
MLP,566,1203.5009765625,1190.708251953125
MLP,567,1194.9620361328125,1189.3970947265625
MLP,568,1200.9620361328125,1204.236572265625
MLP,569,1192.4910888671875,1195.8289794921875
MLP,570,1202.3653564453125,1203.9173583984375
MLP,571,1198.5638427734375,1201.455078125
MLP,572,1203.76953125,1199.6246337890625
MLP,573,1202.6826171875,1199.6329345703125
MLP,574,1199.9678955078125,1199.66259765625
MLP,575,1200.266357421875,1197.173095703125
MLP,576,1203.226318359375,1206.3485107421875
MLP,577,1193.7099609375,1195.4564208984375
MLP,578,1195.0169677734375,1192.777587890625
MLP,579,1199.3603515625,1196.1331787109375
MLP,580,1194.19384765625,1202.4378662109375
MLP,581,1196.420654296875,1200.38427734375
MLP,582,1195.4010009765625,1200.9228515625
MLP,583,1198.6585693359375,1205.62060546875
MLP,584,1187.58056640625,1198.070068359375
MLP,585,1192.1387939453125,1194.323486328125
MLP,586,1198.48486328125,1201.5220947265625
MLP,587,1198.9962158203125,1195.4525146484375
MLP,588,1195.215087890625,1211.3997802734375
MLP,589,1190.7313232421875,1196.9820556640625
MLP,590,1199.71728515625,1195.3458251953125
MLP,591,1201.9595947265625,1198.8797607421875
MLP,592,1198.5816650390625,1198.788818359375
MLP,593,1193.9407958984375,1205.30810546875
MLP,594,1202.7403564453125,1209.4952392578125
MLP,595,1194.6771240234375,1199.0963134765625
MLP,596,1196.3238525390625,1201.4564208984375
MLP,597,1197.822509765625,1195.6279296875
MLP,598,1205.446533203125,1193.5030517578125
MLP,599,1201.847412109375,1198.573974609375
MLP,600,1200.1964111328125,1196.2843017578125
MLP,601,1191.5421142578125,1194.65625
MLP,602,1206.1712646484375,1193.8416748046875
MLP,603,1202.223388671875,1198.8267822265625
MLP,604,1199.8135986328125,1184.6884765625
MLP,605,1195.794921875,1205.7967529296875
MLP,606,1194.5758056640625,1198.00732421875
MLP,607,1190.2222900390625,1193.8211669921875
MLP,608,1201.9691162109375,1195.0235595703125
MLP,609,1193.8621826171875,1201.2607421875
