Model,Epoch,TrainLoss,ValLoss
ConvNet,0,11006.744140625,1081.3812255859375
ConvNet,1,1090.43505859375,913.7747192382812
ConvNet,2,838.1109619140625,747.4530029296875
ConvNet,3,803.7645263671875,672.322265625
ConvNet,4,691.747802734375,710.8630981445312
ConvNet,5,662.1154174804688,709.2782592773438
ConvNet,6,649.6363525390625,730.3902587890625
ConvNet,7,732.2125854492188,702.1787109375
ConvNet,8,682.6727294921875,619.489013671875
ConvNet,9,607.2476806640625,613.169189453125
ConvNet,10,585.1675415039062,604.4131469726562
ConvNet,11,529.436767578125,550.53369140625
ConvNet,12,578.4690551757812,577.273681640625
ConvNet,13,540.1488037109375,584.6424560546875
ConvNet,14,559.6857299804688,545.3133544921875
ConvNet,15,597.08349609375,566.6220703125
ConvNet,16,563.66748046875,533.3264770507812
ConvNet,17,546.2991333007812,525.2650146484375
ConvNet,18,516.2803955078125,493.309326171875
ConvNet,19,546.3138427734375,497.26434326171875
ConvNet,20,487.794189453125,486.18798828125
ConvNet,21,460.12225341796875,491.9281921386719
ConvNet,22,549.3267822265625,467.9217224121094
ConvNet,23,522.6705322265625,487.3671875
ConvNet,24,490.4505615234375,487.3625183105469
ConvNet,25,445.59393310546875,488.1053466796875
ConvNet,26,456.9230651855469,466.48748779296875
ConvNet,27,458.51544189453125,461.0094299316406
ConvNet,28,461.0532531738281,484.95819091796875
ConvNet,29,461.2794189453125,482.5002136230469
ConvNet,30,463.1427307128906,499.50225830078125
ConvNet,31,471.6908264160156,484.1144104003906
ConvNet,32,483.7104187011719,448.5647277832031
ConvNet,33,497.7274169921875,465.47467041015625
ConvNet,34,454.8359680175781,486.13311767578125
ConvNet,35,425.61492919921875,501.6531066894531
ConvNet,36,442.5461120605469,457.56414794921875
ConvNet,37,452.8673095703125,431.36065673828125
ConvNet,38,434.09063720703125,502.02642822265625
ConvNet,39,465.1864013671875,449.8895263671875
ConvNet,40,424.7833557128906,439.162109375
ConvNet,41,446.73388671875,508.058837890625
ConvNet,42,450.342529296875,476.4964904785156
ConvNet,43,461.1004333496094,447.7066650390625
ConvNet,44,501.6624755859375,451.8214111328125
ConvNet,45,433.7192687988281,440.0244445800781
ConvNet,46,454.9697570800781,463.15997314453125
ConvNet,47,441.271484375,438.0059814453125
ConvNet,48,440.02490234375,444.9903869628906
ConvNet,49,436.3786926269531,454.9193115234375
ConvNet,50,420.918701171875,441.94696044921875
ConvNet,51,445.2425842285156,423.6016845703125
ConvNet,52,388.4486999511719,427.4025573730469
ConvNet,53,440.1316833496094,455.0959777832031
ConvNet,54,443.1952819824219,462.0935363769531
ConvNet,55,443.4042053222656,453.2757263183594
ConvNet,56,476.7356262207031,438.56427001953125
ConvNet,57,474.75396728515625,430.2204895019531
ConvNet,58,449.33026123046875,485.3880615234375
ConvNet,59,409.90155029296875,416.3976135253906
ConvNet,60,473.789794921875,420.39520263671875
ConvNet,61,442.4124450683594,426.8963623046875
ConvNet,62,473.3782653808594,411.4936218261719
ConvNet,63,423.2544860839844,439.18597412109375
ConvNet,64,411.6424865722656,460.9073791503906
ConvNet,65,453.4564208984375,465.2450256347656
ConvNet,66,435.0932922363281,413.310791015625
ConvNet,67,422.915771484375,396.58245849609375
ConvNet,68,458.890380859375,473.4465637207031
ConvNet,69,465.8384094238281,439.2567443847656
ConvNet,70,436.6884460449219,387.14398193359375
ConvNet,71,432.3935546875,455.6404724121094
ConvNet,72,441.3014221191406,416.06866455078125
ConvNet,73,446.0224609375,428.3831787109375
ConvNet,74,407.4019470214844,475.55828857421875
ConvNet,75,418.60443115234375,478.8173828125
ConvNet,76,413.82666015625,446.9920654296875
ConvNet,77,478.529296875,442.9286193847656
ConvNet,78,450.4525146484375,434.26727294921875
ConvNet,79,409.20977783203125,441.3932800292969
ConvNet,80,433.66412353515625,422.0645446777344
ConvNet,81,432.138427734375,435.70672607421875
ConvNet,82,405.8673095703125,448.8158264160156
ConvNet,83,444.08245849609375,409.32977294921875
ConvNet,84,424.36199951171875,415.6842956542969
ConvNet,85,439.3062744140625,424.2284240722656
ConvNet,86,453.0533142089844,446.38739013671875
ConvNet,87,473.039794921875,415.23541259765625
ConvNet,88,415.9073791503906,453.6741638183594
ConvNet,89,438.7515563964844,441.26190185546875
ConvNet,90,431.98638916015625,431.6563720703125
ConvNet,91,413.15863037109375,397.15911865234375
ConvNet,92,450.3736572265625,456.4997253417969
ConvNet,93,402.2746276855469,442.5018310546875
ConvNet,94,434.06878662109375,399.8630676269531
ConvNet,95,455.4678955078125,394.6978759765625
ConvNet,96,397.4268493652344,427.92138671875
ConvNet,97,462.1623229980469,448.448486328125
ConvNet,98,434.658203125,407.7780456542969
ConvNet,99,459.45703125,442.30487060546875
ConvNet,100,433.68865966796875,462.0080261230469
ConvNet,101,412.5551452636719,440.1005859375
ConvNet,102,397.8785705566406,415.491943359375
ConvNet,103,443.9306640625,425.221435546875
ConvNet,104,471.08221435546875,447.099853515625
ConvNet,105,439.21478271484375,477.1313781738281
ConvNet,106,421.5340576171875,435.3038330078125
ConvNet,107,446.26837158203125,419.70428466796875
ConvNet,108,460.22613525390625,415.7090759277344
ConvNet,109,479.6515808105469,429.8954772949219
ConvNet,110,417.2245788574219,423.51416015625
ConvNet,111,424.56060791015625,437.4603271484375
ConvNet,112,433.7620849609375,447.9439392089844
ConvNet,113,439.522705078125,432.647705078125
ConvNet,114,390.8841857910156,442.0635986328125
ConvNet,115,459.19696044921875,459.4703674316406
ConvNet,116,477.02850341796875,424.41607666015625
ConvNet,117,414.8992919921875,419.2009582519531
ConvNet,118,448.3575439453125,430.15447998046875
ConvNet,119,423.1058349609375,419.368408203125
ConvNet,120,464.742919921875,397.39459228515625
ConvNet,121,425.8330078125,386.29705810546875
ConvNet,122,434.2196350097656,469.47802734375
ConvNet,123,420.76983642578125,434.0002136230469
ConvNet,124,416.36004638671875,443.2628173828125
ConvNet,125,430.84173583984375,428.23876953125
ConvNet,126,472.3112487792969,392.4113464355469
ConvNet,127,451.70550537109375,466.730224609375
ConvNet,128,380.720703125,460.9930419921875
ConvNet,129,442.3931884765625,419.5302734375
ConvNet,130,437.766357421875,427.46112060546875
ConvNet,131,444.294921875,413.779541015625
ConvNet,132,418.56158447265625,422.7215576171875
ConvNet,133,455.80645751953125,443.7844543457031
ConvNet,134,468.79791259765625,427.48199462890625
ConvNet,135,423.7993469238281,464.71636962890625
ConvNet,136,507.3267517089844,438.27838134765625
ConvNet,137,417.47235107421875,392.5687255859375
ConvNet,138,423.69134521484375,440.18701171875
ConvNet,139,439.0547790527344,390.5519714355469
ConvNet,140,394.27374267578125,448.6966552734375
ConvNet,141,438.1538391113281,414.25274658203125
ConvNet,142,407.67034912109375,440.89520263671875
ConvNet,143,454.7813415527344,424.95037841796875
ConvNet,144,414.71087646484375,416.67474365234375
ConvNet,145,393.64605712890625,449.5741882324219
ConvNet,146,435.04595947265625,424.75634765625
ConvNet,147,445.6310119628906,427.83233642578125
ConvNet,148,429.09515380859375,459.58636474609375
ConvNet,149,442.8720397949219,444.265869140625
ConvNet,150,410.1375427246094,406.2154541015625
ConvNet,151,452.9828186035156,409.1563720703125
ConvNet,152,444.20245361328125,437.23193359375
ConvNet,153,404.6259765625,427.99261474609375
ConvNet,154,442.309326171875,399.34039306640625
ConvNet,155,438.10260009765625,457.1167297363281
ConvNet,156,448.69842529296875,395.2301025390625
ConvNet,157,427.64263916015625,428.26751708984375
ConvNet,158,451.8555908203125,409.8118896484375
ConvNet,159,401.78851318359375,423.71246337890625
ConvNet,160,432.13787841796875,419.5378112792969
ConvNet,161,401.93328857421875,414.914794921875
ConvNet,162,460.97589111328125,436.2332763671875
ConvNet,163,414.5875244140625,443.6850891113281
ConvNet,164,423.93707275390625,458.0023193359375
ConvNet,165,417.52789306640625,421.5094909667969
ConvNet,166,402.34149169921875,452.9656982421875
ConvNet,167,472.1298522949219,463.4609375
ConvNet,168,409.924072265625,426.177490234375
ConvNet,169,402.537353515625,446.657470703125
ConvNet,170,417.9718933105469,429.7345886230469
ConvNet,171,429.39349365234375,413.5495910644531
ConvNet,172,388.95941162109375,439.88836669921875
ConvNet,173,462.25555419921875,416.74981689453125
ConvNet,174,436.2069396972656,457.62664794921875
ConvNet,175,385.79913330078125,414.47528076171875
ConvNet,176,483.51788330078125,443.85504150390625
ConvNet,177,396.36004638671875,484.8560791015625
ConvNet,178,413.91900634765625,417.259521484375
ConvNet,179,475.4239501953125,421.46435546875
ConvNet,180,426.4984130859375,400.17486572265625
ConvNet,181,428.7999572753906,454.4659729003906
ConvNet,182,432.129150390625,401.7238464355469
ConvNet,183,454.9617919921875,382.9747314453125
ConvNet,184,418.8973388671875,428.5452880859375
ConvNet,185,452.80780029296875,430.26068115234375
ConvNet,186,422.8333435058594,449.63494873046875
ConvNet,187,417.49395751953125,430.7152099609375
ConvNet,188,426.05712890625,445.416748046875
ConvNet,189,423.8758544921875,424.11767578125
ConvNet,190,432.42694091796875,453.9374084472656
ConvNet,191,435.7477111816406,438.584228515625
ConvNet,192,417.1816711425781,423.4288330078125
ConvNet,193,426.1029052734375,416.98382568359375
ConvNet,194,430.9740295410156,422.4831848144531
ConvNet,195,393.0650634765625,448.82965087890625
ConvNet,196,447.1389465332031,473.8412780761719
ConvNet,197,404.6496887207031,441.2720642089844
ConvNet,198,452.5352783203125,396.9197998046875
ConvNet,199,408.90869140625,402.8768310546875
ConvNet,200,441.65704345703125,427.858154296875
ConvNet,201,430.67578125,444.106689453125
ConvNet,202,446.074462890625,459.64239501953125
ConvNet,203,420.9876403808594,448.40386962890625
ConvNet,204,435.36712646484375,395.2818603515625
ConvNet,205,383.73272705078125,426.31463623046875
ConvNet,206,447.47723388671875,408.9681396484375
ConvNet,207,456.9212646484375,443.1904296875
ConvNet,208,463.27294921875,442.5931396484375
ConvNet,209,461.3699035644531,402.16943359375
ConvNet,210,436.36260986328125,423.0858154296875
ConvNet,211,408.00885009765625,440.9449768066406
ConvNet,212,434.4468994140625,443.85546875
ConvNet,213,397.4870910644531,395.4229736328125
ConvNet,214,424.4779052734375,475.36785888671875
ConvNet,215,416.4552001953125,458.19537353515625
ConvNet,216,422.36480712890625,438.35223388671875
